table,module,informant,disorder,status,variable,session_id,ksads_version,n_present,n_absent,n_branchskip_888,n_notadmin_555,n_nan,n_total,pct_administered
mh_p_ksads__suic,suic,parent,imnt,present,mh_p_ksads__suic__imnt__pres_dx,ses-00A,1.0,12,11693,0,0,14,11719,99.9
mh_p_ksads__suic,suic,parent,imnt,present,mh_p_ksads__suic__imnt__pres_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__suic,suic,parent,imnt,present,mh_p_ksads__suic__imnt__pres_dx,ses-02A,1.0,16,10723,0,0,4,10743,100.0
mh_p_ksads__suic,suic,parent,imnt,present,mh_p_ksads__suic__imnt__pres_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__suic,suic,parent,imnt,present,mh_p_ksads__suic__imnt__pres_dx,ses-04A,2.0,23,8377,0,0,0,8400,100.0
mh_p_ksads__suic,suic,parent,imnt,present,mh_p_ksads__suic__imnt__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__suic,suic,parent,imnt,present,mh_p_ksads__suic__imnt__pres_dx,ses-06A,2.0,27,9257,0,0,0,9284,100.0
mh_p_ksads__suic,suic,parent,imnt,present,mh_p_ksads__suic__imnt__pres_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__suic,suic,parent,none,past,mh_p_ksads__suic__none__past_dx,ses-00A,1.0,0,11705,0,0,14,11719,99.9
mh_p_ksads__suic,suic,parent,none,past,mh_p_ksads__suic__none__past_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__suic,suic,parent,none,past,mh_p_ksads__suic__none__past_dx,ses-02A,1.0,0,10739,0,0,4,10743,100.0
mh_p_ksads__suic,suic,parent,none,past,mh_p_ksads__suic__none__past_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__suic,suic,parent,none,past,mh_p_ksads__suic__none__past_dx,ses-04A,2.0,0,8400,0,0,0,8400,100.0
mh_p_ksads__suic,suic,parent,none,past,mh_p_ksads__suic__none__past_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__suic,suic,parent,none,past,mh_p_ksads__suic__none__past_dx,ses-06A,2.0,0,9284,0,0,0,9284,100.0
mh_p_ksads__suic,suic,parent,none,past,mh_p_ksads__suic__none__past_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__suic,suic,parent,none,present,mh_p_ksads__suic__none__pres_dx,ses-00A,1.0,0,11705,0,0,14,11719,99.9
mh_p_ksads__suic,suic,parent,none,present,mh_p_ksads__suic__none__pres_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__suic,suic,parent,none,present,mh_p_ksads__suic__none__pres_dx,ses-02A,1.0,0,10739,0,0,4,10743,100.0
mh_p_ksads__suic,suic,parent,none,present,mh_p_ksads__suic__none__pres_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__suic,suic,parent,none,present,mh_p_ksads__suic__none__pres_dx,ses-04A,2.0,0,8400,0,0,0,8400,100.0
mh_p_ksads__suic,suic,parent,none,present,mh_p_ksads__suic__none__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__suic,suic,parent,none,present,mh_p_ksads__suic__none__pres_dx,ses-06A,2.0,0,9284,0,0,0,9284,100.0
mh_p_ksads__suic,suic,parent,none,present,mh_p_ksads__suic__none__pres_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__suic,suic,parent,pass,past,mh_p_ksads__suic__pass__past_dx,ses-00A,1.0,759,10946,0,0,14,11719,99.9
mh_p_ksads__suic,suic,parent,pass,past,mh_p_ksads__suic__pass__past_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__suic,suic,parent,pass,past,mh_p_ksads__suic__pass__past_dx,ses-02A,1.0,748,9991,0,0,4,10743,100.0
mh_p_ksads__suic,suic,parent,pass,past,mh_p_ksads__suic__pass__past_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__suic,suic,parent,pass,past,mh_p_ksads__suic__pass__past_dx,ses-04A,2.0,739,7661,0,0,0,8400,100.0
mh_p_ksads__suic,suic,parent,pass,past,mh_p_ksads__suic__pass__past_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__suic,suic,parent,pass,past,mh_p_ksads__suic__pass__past_dx,ses-06A,2.0,897,8387,0,0,0,9284,100.0
mh_p_ksads__suic,suic,parent,pass,past,mh_p_ksads__suic__pass__past_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__suic,suic,parent,pass,present,mh_p_ksads__suic__pass__pres_dx,ses-00A,1.0,63,11642,0,0,14,11719,99.9
mh_p_ksads__suic,suic,parent,pass,present,mh_p_ksads__suic__pass__pres_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__suic,suic,parent,pass,present,mh_p_ksads__suic__pass__pres_dx,ses-02A,1.0,72,10667,0,0,4,10743,100.0
mh_p_ksads__suic,suic,parent,pass,present,mh_p_ksads__suic__pass__pres_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__suic,suic,parent,pass,present,mh_p_ksads__suic__pass__pres_dx,ses-04A,2.0,94,8306,0,0,0,8400,100.0
mh_p_ksads__suic,suic,parent,pass,present,mh_p_ksads__suic__pass__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__suic,suic,parent,pass,present,mh_p_ksads__suic__pass__pres_dx,ses-06A,2.0,78,9206,0,0,0,9284,100.0
mh_p_ksads__suic,suic,parent,pass,present,mh_p_ksads__suic__pass__pres_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__suic,suic,parent,slfinj__nosi,past,mh_p_ksads__suic__slfinj__nosi__past_dx,ses-00A,1.0,391,11314,0,0,14,11719,99.9
mh_p_ksads__suic,suic,parent,slfinj__nosi,past,mh_p_ksads__suic__slfinj__nosi__past_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__suic,suic,parent,slfinj__nosi,past,mh_p_ksads__suic__slfinj__nosi__past_dx,ses-02A,1.0,403,10336,0,0,4,10743,100.0
mh_p_ksads__suic,suic,parent,slfinj__nosi,past,mh_p_ksads__suic__slfinj__nosi__past_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__suic,suic,parent,slfinj__nosi,past,mh_p_ksads__suic__slfinj__nosi__past_dx,ses-04A,2.0,592,7808,0,0,0,8400,100.0
mh_p_ksads__suic,suic,parent,slfinj__nosi,past,mh_p_ksads__suic__slfinj__nosi__past_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__suic,suic,parent,slfinj__nosi,past,mh_p_ksads__suic__slfinj__nosi__past_dx,ses-06A,2.0,833,8451,0,0,0,9284,100.0
mh_p_ksads__suic,suic,parent,slfinj__nosi,past,mh_p_ksads__suic__slfinj__nosi__past_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__suic,suic,parent,slfinj__nosi,present,mh_p_ksads__suic__slfinj__nosi__pres_dx,ses-00A,1.0,180,11525,0,0,14,11719,99.9
mh_p_ksads__suic,suic,parent,slfinj__nosi,present,mh_p_ksads__suic__slfinj__nosi__pres_dx,ses-01A,1.0,0,0,0,11074,1,11075,0.0
mh_p_ksads__suic,suic,parent,slfinj__nosi,present,mh_p_ksads__suic__slfinj__nosi__pres_dx,ses-02A,1.0,218,10521,0,0,4,10743,100.0
mh_p_ksads__suic,suic,parent,slfinj__nosi,present,mh_p_ksads__suic__slfinj__nosi__pres_dx,ses-03A,2.0,0,0,0,9990,0,9990,0.0
mh_p_ksads__suic,suic,parent,slfinj__nosi,present,mh_p_ksads__suic__slfinj__nosi__pres_dx,ses-04A,2.0,219,8181,0,0,0,8400,100.0
mh_p_ksads__suic,suic,parent,slfinj__nosi,present,mh_p_ksads__suic__slfinj__nosi__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__suic,suic,parent,slfinj__nosi,present,mh_p_ksads__suic__slfinj__nosi__pres_dx,ses-06A,2.0,223,9061,0,0,0,9284,100.0
mh_p_ksads__suic,suic,parent,slfinj__nosi,present,mh_p_ksads__suic__slfinj__nosi__pres_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__tic,tic,parent,perst__nosymp,remission,mh_p_ksads__tic__perst__nosymp__rem_dx,ses-00A,1.0,0,0,0,0,11705,11705,0.0
mh_p_ksads__tic,tic,parent,perst__nosymp,remission,mh_p_ksads__tic__perst__nosymp__rem_dx,ses-01A,1.0,0,0,0,0,11074,11074,0.0
mh_p_ksads__tic,tic,parent,perst__nosymp,remission,mh_p_ksads__tic__perst__nosymp__rem_dx,ses-02A,1.0,0,0,0,0,10739,10739,0.0
mh_p_ksads__tic,tic,parent,perst__nosymp,remission,mh_p_ksads__tic__perst__nosymp__rem_dx,ses-03A,2.0,24,9966,0,0,6,9996,99.9
mh_p_ksads__tic,tic,parent,perst__nosymp,remission,mh_p_ksads__tic__perst__nosymp__rem_dx,ses-04A,2.0,80,8320,0,0,0,8400,100.0
mh_p_ksads__tic,tic,parent,perst__nosymp,remission,mh_p_ksads__tic__perst__nosymp__rem_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__tic,tic,parent,perst__nosymp,remission,mh_p_ksads__tic__perst__nosymp__rem_dx,ses-06A,2.0,110,9174,0,0,0,9284,100.0
mh_p_ksads__tic,tic,parent,perst__nosymp,remission,mh_p_ksads__tic__perst__nosymp__rem_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__tic,tic,parent,perst,present,mh_p_ksads__tic__perst__pres_dx,ses-00A,1.0,0,0,0,0,11705,11705,0.0
mh_p_ksads__tic,tic,parent,perst,present,mh_p_ksads__tic__perst__pres_dx,ses-01A,1.0,0,0,0,0,11074,11074,0.0
mh_p_ksads__tic,tic,parent,perst,present,mh_p_ksads__tic__perst__pres_dx,ses-02A,1.0,0,0,0,0,10739,10739,0.0
mh_p_ksads__tic,tic,parent,perst,present,mh_p_ksads__tic__perst__pres_dx,ses-03A,2.0,64,9926,0,0,6,9996,99.9
mh_p_ksads__tic,tic,parent,perst,present,mh_p_ksads__tic__perst__pres_dx,ses-04A,2.0,174,8226,0,0,0,8400,100.0
mh_p_ksads__tic,tic,parent,perst,present,mh_p_ksads__tic__perst__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__tic,tic,parent,perst,present,mh_p_ksads__tic__perst__pres_dx,ses-06A,2.0,214,9070,0,0,0,9284,100.0
mh_p_ksads__tic,tic,parent,perst,present,mh_p_ksads__tic__perst__pres_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__tic,tic,parent,prov,present,mh_p_ksads__tic__prov__pres_dx,ses-00A,1.0,0,0,0,0,11705,11705,0.0
mh_p_ksads__tic,tic,parent,prov,present,mh_p_ksads__tic__prov__pres_dx,ses-01A,1.0,0,0,0,0,11074,11074,0.0
mh_p_ksads__tic,tic,parent,prov,present,mh_p_ksads__tic__prov__pres_dx,ses-02A,1.0,0,0,0,0,10739,10739,0.0
mh_p_ksads__tic,tic,parent,prov,present,mh_p_ksads__tic__prov__pres_dx,ses-03A,2.0,63,9927,0,0,6,9996,99.9
mh_p_ksads__tic,tic,parent,prov,present,mh_p_ksads__tic__prov__pres_dx,ses-04A,2.0,178,8222,0,0,0,8400,100.0
mh_p_ksads__tic,tic,parent,prov,present,mh_p_ksads__tic__prov__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__tic,tic,parent,prov,present,mh_p_ksads__tic__prov__pres_dx,ses-06A,2.0,96,9188,0,0,0,9284,100.0
mh_p_ksads__tic,tic,parent,prov,present,mh_p_ksads__tic__prov__pres_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__tic,tic,parent,ts__nosymp,remission,mh_p_ksads__tic__ts__nosymp__rem_dx,ses-00A,1.0,0,0,0,0,11705,11705,0.0
mh_p_ksads__tic,tic,parent,ts__nosymp,remission,mh_p_ksads__tic__ts__nosymp__rem_dx,ses-01A,1.0,0,0,0,0,11074,11074,0.0
mh_p_ksads__tic,tic,parent,ts__nosymp,remission,mh_p_ksads__tic__ts__nosymp__rem_dx,ses-02A,1.0,0,0,0,0,10739,10739,0.0
mh_p_ksads__tic,tic,parent,ts__nosymp,remission,mh_p_ksads__tic__ts__nosymp__rem_dx,ses-03A,2.0,2,9988,0,0,6,9996,99.9
mh_p_ksads__tic,tic,parent,ts__nosymp,remission,mh_p_ksads__tic__ts__nosymp__rem_dx,ses-04A,2.0,15,8385,0,0,0,8400,100.0
mh_p_ksads__tic,tic,parent,ts__nosymp,remission,mh_p_ksads__tic__ts__nosymp__rem_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__tic,tic,parent,ts__nosymp,remission,mh_p_ksads__tic__ts__nosymp__rem_dx,ses-06A,2.0,19,9265,0,0,0,9284,100.0
mh_p_ksads__tic,tic,parent,ts__nosymp,remission,mh_p_ksads__tic__ts__nosymp__rem_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__tic,tic,parent,ts,present,mh_p_ksads__tic__ts__pres_dx,ses-00A,1.0,0,0,0,0,11705,11705,0.0
mh_p_ksads__tic,tic,parent,ts,present,mh_p_ksads__tic__ts__pres_dx,ses-01A,1.0,0,0,0,0,11074,11074,0.0
mh_p_ksads__tic,tic,parent,ts,present,mh_p_ksads__tic__ts__pres_dx,ses-02A,1.0,0,0,0,0,10739,10739,0.0
mh_p_ksads__tic,tic,parent,ts,present,mh_p_ksads__tic__ts__pres_dx,ses-03A,2.0,12,9978,0,0,6,9996,99.9
mh_p_ksads__tic,tic,parent,ts,present,mh_p_ksads__tic__ts__pres_dx,ses-04A,2.0,32,8368,0,0,0,8400,100.0
mh_p_ksads__tic,tic,parent,ts,present,mh_p_ksads__tic__ts__pres_dx,ses-05A,2.0,0,0,0,8056,0,8056,0.0
mh_p_ksads__tic,tic,parent,ts,present,mh_p_ksads__tic__ts__pres_dx,ses-06A,2.0,31,9253,0,0,0,9284,100.0
mh_p_ksads__tic,tic,parent,ts,present,mh_p_ksads__tic__ts__pres_dx,ses-07A,2.0,0,0,0,8321,0,8321,0.0
mh_p_ksads__tic,tic,parent,unspec,past,mh_p_ksads__tic__unspec__past_dx,ses-00A,1.0,0,0,0,11705,0,11705,0.0
mh_p_ksads__tic,tic,parent,unspec,past,mh_p_ksads__tic__unspec__past_dx,ses-01A,1.0,0,0,0,11074,0,11074,0.0
mh_p_ksads__tic,tic,parent,unspec,past,mh_p_ksads__tic__unspec__past_dx,ses-02A,1.0,0,0,0,10739,0,10739,0.0
mh_p_ksads__tic,tic,parent,unspec,past,mh_p_ksads__tic__unspec__past_dx,ses-03A,2.0,0,0,0,0,9996,9996,0.0
mh_p_ksads__tic,tic,parent,unspec,past,mh_p_ksads__tic__unspec__past_dx,ses-04A,2.0,0,0,0,0,8400,8400,0.0
mh_p_ksads__tic,tic,parent,unspec,past,mh_p_ksads__tic__unspec__past_dx,ses-05A,2.0,0,0,0,0,8056,8056,0.0
mh_p_ksads__tic,tic,parent,unspec,past,mh_p_ksads__tic__unspec__past_dx,ses-06A,2.0,0,0,0,0,9284,9284,0.0
mh_p_ksads__tic,tic,parent,unspec,past,mh_p_ksads__tic__unspec__past_dx,ses-07A,2.0,0,0,0,0,8321,8321,0.0
mh_p_ksads__tic,tic,parent,unspec,present,mh_p_ksads__tic__unspec__pres_dx,ses-00A,1.0,0,0,0,11705,0,11705,0.0
mh_p_ksads__tic,tic,parent,unspec,present,mh_p_ksads__tic__unspec__pres_dx,ses-01A,1.0,0,0,0,11074,0,11074,0.0
mh_p_ksads__tic,tic,parent,unspec,present,mh_p_ksads__tic__unspec__pres_dx,ses-02A,1.0,0,0,0,10739,0,10739,0.0
mh_p_ksads__tic,tic,parent,unspec,present,mh_p_ksads__tic__unspec__pres_dx,ses-03A,2.0,0,0,0,0,9996,9996,0.0
mh_p_ksads__tic,tic,parent,unspec,present,mh_p_ksads__tic__unspec__pres_dx,ses-04A,2.0,0,0,0,0,8400,8400,0.0
mh_p_ksads__tic,tic,parent,unspec,present,mh_p_ksads__tic__unspec__pres_dx,ses-05A,2.0,0,0,0,0,8056,8056,0.0
mh_p_ksads__tic,tic,parent,unspec,present,mh_p_ksads__tic__unspec__pres_dx,ses-06A,2.0,0,0,0,0,9284,9284,0.0
mh_p_ksads__tic,tic,parent,unspec,present,mh_p_ksads__tic__unspec__pres_dx,ses-07A,2.0,0,0,0,0,8321,8321,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__curdep,partial_remission,mh_y_ksads__bpd__bpd1__curdep__partrem_dx,ses-00A,1.0,0,0,0,0,11782,11782,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__curdep,partial_remission,mh_y_ksads__bpd__bpd1__curdep__partrem_dx,ses-01A,1.0,0,0,0,0,11099,11099,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__curdep,partial_remission,mh_y_ksads__bpd__bpd1__curdep__partrem_dx,ses-02A,1.0,0,0,0,0,10855,10855,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__curdep,partial_remission,mh_y_ksads__bpd__bpd1__curdep__partrem_dx,ses-03A,2.0,0,0,0,10301,0,10301,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__curdep,partial_remission,mh_y_ksads__bpd__bpd1__curdep__partrem_dx,ses-04A,2.0,60,8973,0,0,7,9040,99.9
mh_y_ksads__bpd,bpd,youth,bpd1__curdep,partial_remission,mh_y_ksads__bpd__bpd1__curdep__partrem_dx,ses-05A,2.0,0,0,0,8535,0,8535,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__curdep,partial_remission,mh_y_ksads__bpd__bpd1__curdep__partrem_dx,ses-06A,2.0,65,9230,0,0,4,9299,100.0
mh_y_ksads__bpd,bpd,youth,bpd1__curdep,partial_remission,mh_y_ksads__bpd__bpd1__curdep__partrem_dx,ses-07A,2.0,0,0,0,8344,13,8357,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__curdep,present,mh_y_ksads__bpd__bpd1__curdep__pres_dx,ses-00A,1.0,25,11750,0,0,7,11782,99.9
mh_y_ksads__bpd,bpd,youth,bpd1__curdep,present,mh_y_ksads__bpd__bpd1__curdep__pres_dx,ses-01A,1.0,0,1,0,11096,2,11099,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__curdep,present,mh_y_ksads__bpd__bpd1__curdep__pres_dx,ses-02A,1.0,17,10837,0,0,1,10855,100.0
mh_y_ksads__bpd,bpd,youth,bpd1__curdep,present,mh_y_ksads__bpd__bpd1__curdep__pres_dx,ses-03A,2.0,0,0,0,10301,0,10301,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__curdep,present,mh_y_ksads__bpd__bpd1__curdep__pres_dx,ses-04A,2.0,19,9014,0,0,7,9040,99.9
mh_y_ksads__bpd,bpd,youth,bpd1__curdep,present,mh_y_ksads__bpd__bpd1__curdep__pres_dx,ses-05A,2.0,0,0,0,8535,0,8535,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__curdep,present,mh_y_ksads__bpd__bpd1__curdep__pres_dx,ses-06A,2.0,27,9268,0,0,4,9299,100.0
mh_y_ksads__bpd,bpd,youth,bpd1__curdep,present,mh_y_ksads__bpd__bpd1__curdep__pres_dx,ses-07A,2.0,0,0,0,8344,13,8357,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__curhypo,present,mh_y_ksads__bpd__bpd1__curhypo__pres_dx,ses-00A,1.0,6,11769,0,0,7,11782,99.9
mh_y_ksads__bpd,bpd,youth,bpd1__curhypo,present,mh_y_ksads__bpd__bpd1__curhypo__pres_dx,ses-01A,1.0,0,1,0,11096,2,11099,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__curhypo,present,mh_y_ksads__bpd__bpd1__curhypo__pres_dx,ses-02A,1.0,3,10851,0,0,1,10855,100.0
mh_y_ksads__bpd,bpd,youth,bpd1__curhypo,present,mh_y_ksads__bpd__bpd1__curhypo__pres_dx,ses-03A,2.0,0,0,0,0,10301,10301,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__curhypo,present,mh_y_ksads__bpd__bpd1__curhypo__pres_dx,ses-04A,2.0,0,0,0,0,9040,9040,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__curhypo,present,mh_y_ksads__bpd__bpd1__curhypo__pres_dx,ses-05A,2.0,0,0,0,0,8535,8535,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__curhypo,present,mh_y_ksads__bpd__bpd1__curhypo__pres_dx,ses-06A,2.0,0,0,0,0,9299,9299,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__curhypo,present,mh_y_ksads__bpd__bpd1__curhypo__pres_dx,ses-07A,2.0,0,0,0,0,8357,8357,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__curmanic,present,mh_y_ksads__bpd__bpd1__curmanic__pres_dx,ses-00A,1.0,27,11748,0,0,7,11782,99.9
mh_y_ksads__bpd,bpd,youth,bpd1__curmanic,present,mh_y_ksads__bpd__bpd1__curmanic__pres_dx,ses-01A,1.0,0,1,0,11096,2,11099,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__curmanic,present,mh_y_ksads__bpd__bpd1__curmanic__pres_dx,ses-02A,1.0,14,10840,0,0,1,10855,100.0
mh_y_ksads__bpd,bpd,youth,bpd1__curmanic,present,mh_y_ksads__bpd__bpd1__curmanic__pres_dx,ses-03A,2.0,0,0,0,10301,0,10301,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__curmanic,present,mh_y_ksads__bpd__bpd1__curmanic__pres_dx,ses-04A,2.0,26,9007,0,0,7,9040,99.9
mh_y_ksads__bpd,bpd,youth,bpd1__curmanic,present,mh_y_ksads__bpd__bpd1__curmanic__pres_dx,ses-05A,2.0,0,0,0,8535,0,8535,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__curmanic,present,mh_y_ksads__bpd__bpd1__curmanic__pres_dx,ses-06A,2.0,20,9275,0,0,4,9299,100.0
mh_y_ksads__bpd,bpd,youth,bpd1__curmanic,present,mh_y_ksads__bpd__bpd1__curmanic__pres_dx,ses-07A,2.0,0,0,0,8344,13,8357,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__dep,present,mh_y_ksads__bpd__bpd1__rcnt__dep__pres_dx,ses-00A,1.0,33,11742,0,0,7,11782,99.9
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__dep,present,mh_y_ksads__bpd__bpd1__rcnt__dep__pres_dx,ses-01A,1.0,0,1,0,11096,2,11099,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__dep,present,mh_y_ksads__bpd__bpd1__rcnt__dep__pres_dx,ses-02A,1.0,33,10821,0,0,1,10855,100.0
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__dep,present,mh_y_ksads__bpd__bpd1__rcnt__dep__pres_dx,ses-03A,2.0,0,0,0,0,10301,10301,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__dep,present,mh_y_ksads__bpd__bpd1__rcnt__dep__pres_dx,ses-04A,2.0,0,0,0,0,9040,9040,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__dep,present,mh_y_ksads__bpd__bpd1__rcnt__dep__pres_dx,ses-05A,2.0,0,0,0,0,8535,8535,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__dep,present,mh_y_ksads__bpd__bpd1__rcnt__dep__pres_dx,ses-06A,2.0,0,0,0,0,9299,9299,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__dep,present,mh_y_ksads__bpd__bpd1__rcnt__dep__pres_dx,ses-07A,2.0,0,0,0,0,8357,8357,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__manic,present,mh_y_ksads__bpd__bpd1__rcnt__manic__pres_dx,ses-00A,1.0,351,11424,0,0,7,11782,99.9
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__manic,present,mh_y_ksads__bpd__bpd1__rcnt__manic__pres_dx,ses-01A,1.0,0,1,0,11096,2,11099,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__manic,present,mh_y_ksads__bpd__bpd1__rcnt__manic__pres_dx,ses-02A,1.0,281,10573,0,0,1,10855,100.0
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__manic,present,mh_y_ksads__bpd__bpd1__rcnt__manic__pres_dx,ses-03A,2.0,0,0,0,0,10301,10301,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__manic,present,mh_y_ksads__bpd__bpd1__rcnt__manic__pres_dx,ses-04A,2.0,0,0,0,0,9040,9040,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__manic,present,mh_y_ksads__bpd__bpd1__rcnt__manic__pres_dx,ses-05A,2.0,0,0,0,0,8535,8535,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__manic,present,mh_y_ksads__bpd__bpd1__rcnt__manic__pres_dx,ses-06A,2.0,0,0,0,0,9299,9299,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__manic,present,mh_y_ksads__bpd__bpd1__rcnt__manic__pres_dx,ses-07A,2.0,0,0,0,0,8357,8357,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__manicmix,present,mh_y_ksads__bpd__bpd1__rcnt__manicmix__pres_dx,ses-00A,1.0,0,0,0,0,11782,11782,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__manicmix,present,mh_y_ksads__bpd__bpd1__rcnt__manicmix__pres_dx,ses-01A,1.0,0,0,0,0,11099,11099,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__manicmix,present,mh_y_ksads__bpd__bpd1__rcnt__manicmix__pres_dx,ses-02A,1.0,0,0,0,0,10855,10855,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__manicmix,present,mh_y_ksads__bpd__bpd1__rcnt__manicmix__pres_dx,ses-03A,2.0,0,0,0,10301,0,10301,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__manicmix,present,mh_y_ksads__bpd__bpd1__rcnt__manicmix__pres_dx,ses-04A,2.0,37,8996,0,0,7,9040,99.9
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__manicmix,present,mh_y_ksads__bpd__bpd1__rcnt__manicmix__pres_dx,ses-05A,2.0,0,0,0,8535,0,8535,0.0
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__manicmix,present,mh_y_ksads__bpd__bpd1__rcnt__manicmix__pres_dx,ses-06A,2.0,28,9267,0,0,4,9299,100.0
mh_y_ksads__bpd,bpd,youth,bpd1__rcnt__manicmix,present,mh_y_ksads__bpd__bpd1__rcnt__manicmix__pres_dx,ses-07A,2.0,0,0,0,8344,13,8357,0.0
mh_y_ksads__bpd,bpd,youth,bpd2__curdep,partial_remission,mh_y_ksads__bpd__bpd2__curdep__partrem_dx,ses-00A,1.0,0,0,0,0,11782,11782,0.0
mh_y_ksads__bpd,bpd,youth,bpd2__curdep,partial_remission,mh_y_ksads__bpd__bpd2__curdep__partrem_dx,ses-01A,1.0,0,0,0,0,11099,11099,0.0
mh_y_ksads__bpd,bpd,youth,bpd2__curdep,partial_remission,mh_y_ksads__bpd__bpd2__curdep__partrem_dx,ses-02A,1.0,0,0,0,0,10855,10855,0.0
